        x                   y
-14.769343092133468	-0.8067435281219026
-14.298691644844784	-0.9869832228981753
-14.208562341749836	-0.9974524308071305
-14.033696633070821	-0.9946517218300789
-13.108986314729318	-0.516377739180585
-12.57626697807023	-0.009896202173478618
-12.44200284585202	0.12404740989738301
-12.31506458440467	0.24866917654062534
-11.033924536393478	0.9992647193313179
-10.869174545425025	0.9920221828128964
-10.316949234538086	0.7784365405516479
-10.066289161633096	0.5984068867872673
-9.58014037220794	0.15473815582518718
-9.502252952235644	0.07739750907418937
-9.27108866259097	-0.15308497854099304
-9.186478163616217	-0.23605081207051223
-9.076636115647403	-0.34115171650301046
-8.806926878401462	-0.5792848625522631
-8.43462021339817	-0.8361125225813455
-8.331442682359665	-0.8881644975978791
-8.320671415391171	-0.8930625533591988
-8.29859084558825	-0.9027788144108873
-7.985037959283636	-0.9914244047106638
-7.753723221571409	-0.9949783338635286
-7.503244898323703	-0.9391198328948293
-7.059150311768601	-0.7004051690163298
-6.805035380114209	-0.4984848153513738
-6.21098120354436	0.0721413814496149
-5.834918958173427	0.4334038202250625
-5.481122828766335	0.7187915066788707
-4.663443941877691	0.9988024307078395
-4.587614305919518	0.9922257344423411
-3.3862370482272404	0.242211323424419
-3.0086167133827804	-0.1325843931375856
-2.601200088617798	-0.5144726584129015
-2.456240797454818	-0.6329454564401993
-2.1884764173531206	-0.8152242142706312
-1.4775056619571565	-0.9956515810444465
-1.4412107318752643	-0.9916155296193017
-1.3825385403086425	-0.9823317771275941
-1.176833323158668	-0.92339511270672
-1.0978476244034123	-0.8902289872362005
-0.5441732746590802	-0.5177109580212101
0.30313340050928517	0.29851220286764757
0.6840575051008564	0.631942844622129
0.7269117656178086	0.66456518542238
0.838221430068705	0.7434548135158612
1.0385548669646312	0.8616717713546402
1.3253588642901981	0.9700311228493887
1.5915040585805116	0.9997856025836276
1.5930689331118266	0.9997519757572745
1.6964470013083854	0.9921163345265751
1.9719896784779323	0.920595625242998
2.5563786586268584	0.5523777798721174
2.644216085878771	0.4771216130184688
2.7111942056661107	0.4172329448439243
3.2382847251689704	-0.0965414738846861
3.2964751185824355	-0.15426397228253144
3.536200866400968	-0.38444654105475934
3.979905087339432	-0.7435156724404185
4.0386274991454165	-0.7814802992105478
4.073215909678893	-0.8025893219914781
4.76986441228674	-0.99834874200621
5.043686902175992	-0.9456209642867834
5.054083287016223	-0.9421882832361544
5.248212611586723	-0.8598484165445902
5.476455102260413	-0.7220287879268293
6.0535208372484846	-0.22765081635581502
6.782481447610209	0.4788077250130145
6.850602499280733	0.5374557827490652
6.885482375664935	0.5665368344846085
6.929671462820952	0.6023853607826094
7.172977511482287	0.776940941640204
7.7992510206244745	0.9985026538047145
8.112742966063735	0.966707674118086
8.118525112378912	0.9652119675457561
8.129782543968847	0.9622074043186555
8.272112735912213	0.913849407980367
9.202003088980568	0.2209367697325109
9.20528156709685	0.21773812729757286
9.406333860854222	0.01844305419913819
9.515397501885218	-0.09049556557697574
9.621925626278593	-0.19587304871477607
9.649961593707314	-0.22328536267481025
9.663081153819078	-0.23605411200007342
10.00583329973809	-0.5489063830801857
10.778243069034776	-0.9764763804523742
11.019868925532702	-0.9997048997981554
11.09690253812979	-0.9948706838071948
11.41517420826781	-0.913252003747064
11.60238865051069	-0.821468803559805
12.117187422891547	-0.43422989621754754
13.213252088503822	0.6027008590731202
13.267739363484672	0.6452639605232952
13.472345372851201	0.7870268755092504
13.622334764331026	0.8703753688050728
13.852206630138998	0.9596728107554081
13.878908592508282	0.9668362569006179
13.958067074649861	0.984004444707255
14.899255353751268	0.7233956788886408
